3.309635204575590850e-02,1.096666350755474696e+03,1.214343900000000031e+04,7.782555200000000000e+07
1.999203181301324045e-02,9.405733995075287339e+02,1.676283199999999852e+04,1.515016320000000000e+08
4.036853523233262242e-02,8.064305406285641311e+02,9.273480499999999665e+03,8.608529600000000000e+07
