1.518889600000000000e+08
5.209512400000000000e+07
7.680796000000000000e+07
2.199540320000000000e+08
5.455379600000000000e+07
1.737707040000000000e+08
6.126634800000000000e+07
7.757281600000000000e+07
5.975260800000000000e+07
6.317888000000000000e+07
1.325650400000000000e+08
8.009370400000000000e+07
1.209115280000000000e+08
7.942716800000000000e+07
1.958669120000000000e+08
2.633523680000000000e+08
7.765556000000000000e+07
2.182154720000000000e+08
8.187373600000000000e+07
8.991952000000000000e+07
7.561426400000000000e+07
1.279631440000000000e+08
7.590796800000000000e+07
1.191257760000000000e+08
5.406016400000000000e+07
9.346172000000000000e+07
9.596553600000000000e+07
1.350855040000000000e+08
1.107646960000000000e+08
9.396217600000000000e+07
6.399910800000000000e+07
1.460257120000000000e+08
6.191547600000000000e+07
5.643417600000000000e+07
6.815661600000000000e+07
2.611998880000000000e+08
6.815580000000000000e+07
9.752510400000000000e+07
6.968423200000000000e+07
1.932139680000000000e+08
1.092142800000000000e+08
9.248724800000000000e+07
1.525378400000000000e+08
1.228987440000000000e+08
8.833403200000000000e+07
1.820537760000000000e+08
1.665196960000000000e+08
8.336645600000000000e+07
1.113138000000000000e+08
9.876376000000000000e+07
1.783184320000000000e+08
5.151409200000000000e+07
8.079715200000000000e+07
2.254784800000000000e+08
8.491705600000000000e+07
6.819987200000000000e+07
1.090750240000000000e+08
5.766482400000000000e+07
2.137273600000000000e+08
7.996612800000000000e+07
1.244557760000000000e+08
1.348265120000000000e+08
8.804917600000000000e+07
2.698333440000000000e+08
