4.179548318933522938e-02,8.139552356135739046e+02,9.196751000000000204e+03,8.228332800000000000e+07
3.826645813817355912e-02,8.572725829250729248e+02,9.892204100000000835e+03,8.559105600000000000e+07
3.128968993310823898e-02,8.104921239298734008e+02,1.038874599999999919e+04,1.114396560000000000e+08
3.493607368738244068e-02,1.021442248216760731e+03,1.131667699999999968e+04,7.915188000000000000e+07
2.148493751936826623e-02,1.025421905024291391e+03,1.722112500000000000e+04,1.293602160000000000e+08
1.069804918218385595e-02,8.201914556427688012e+02,2.952715199999999822e+04,3.245575040000000000e+08
2.474817042372595352e-02,9.053336827302118763e+02,1.300862999999999920e+04,1.271318320000000000e+08
4.485257505590349580e-02,9.683916495206227637e+02,9.823890600000000632e+03,6.427804000000000000e+07
4.527318976200962047e-02,1.143999426846226470e+03,1.042877700000000004e+04,5.392037200000000000e+07
4.806604780861788162e-02,8.873111115938972944e+02,9.099296899999999368e+03,6.525774000000000000e+07
3.730236462747394538e-02,8.514238593723246140e+02,9.967013699999999517e+03,8.858112000000000000e+07
1.480939807331155614e-02,8.676629703431882490e+02,2.193545699999999852e+04,2.221578400000000000e+08
2.186581507118070394e-02,1.015161700118875615e+03,1.666336300000000119e+04,1.282053440000000000e+08
2.416789478274549915e-02,9.771631838714788501e+02,1.414471899999999914e+04,1.203080240000000000e+08
2.900016232217087625e-02,8.938884437032023698e+02,1.153686499999999978e+04,1.092501040000000000e+08
1.057087618323215850e-02,1.068827639765872846e+03,4.182084399999999732e+04,2.524601280000000000e+08
2.259017069419657492e-02,8.337379674689246940e+02,1.275428700000000026e+04,1.508778400000000000e+08
2.699096682835547961e-02,9.024240099263533921e+02,1.213594100000000071e+04,1.164897280000000000e+08
1.138109967010379753e-02,9.182116390903386218e+02,3.342004699999999866e+04,2.727912640000000000e+08
1.587354611299884172e-02,8.298531019290342101e+02,1.761472100000000137e+04,2.160953440000000000e+08
3.376842253956503087e-02,9.240867078409721671e+02,1.087483499999999913e+04,9.034836800000000000e+07
1.344509529570463158e-02,1.143306896878953694e+03,3.610792599999999948e+04,1.870040320000000000e+08
1.663011133032432989e-02,1.149580343842321099e+03,2.935047899999999936e+04,1.498918880000000000e+08
1.325617075562209903e-02,8.445756675343207007e+02,2.419419099999999889e+04,2.538309280000000000e+08
2.794107856964034992e-02,9.823083057984794095e+02,1.277736100000000079e+04,1.035347440000000000e+08
1.890149292736539172e-02,1.019281668619666789e+03,2.071953299999999945e+04,1.482433760000000000e+08
2.275627795031872486e-02,9.790114081934000296e+02,1.499803000000000065e+04,1.275604640000000000e+08
4.364236945192544181e-02,1.063208589142031997e+03,1.033275100000000020e+04,6.037525200000000000e+07
3.427439816371669751e-02,8.624552347320802710e+02,1.038671999999999935e+04,9.535622400000000000e+07
2.248816388119700971e-02,9.529586462581005435e+02,1.472376300000000083e+04,1.327859360000000000e+08
4.344026697036922069e-02,1.151498904819956806e+03,1.065540600000000086e+04,5.604270800000000000e+07
1.895071391522269721e-02,9.505647490546143672e+02,1.811937500000000000e+04,1.578973440000000000e+08
4.931606455120237514e-02,9.332035797078715404e+02,9.232519500000000335e+03,6.047162000000000000e+07
1.974935719793863981e-02,8.546106212996085105e+02,1.452904000000000087e+04,1.691475680000000000e+08
2.044582705723533081e-02,9.587336744250155789e+02,1.682360900000000038e+04,1.457353920000000000e+08
1.988837066512865598e-02,9.419467227723744145e+02,1.688340999999999985e+04,1.521111040000000000e+08
2.864041899408428099e-02,8.732222800542568848e+02,1.143276900000000023e+04,1.134602400000000000e+08
3.334146377812904211e-02,8.916715934319726102e+02,1.073066599999999926e+04,9.501672800000000000e+07
4.473113744194437413e-02,9.192352479155318861e+02,9.575622999999999593e+03,6.800691200000000000e+07
3.634729824005118737e-02,1.042463156432665983e+03,1.119252299999999923e+04,7.447864800000000000e+07
2.593411355478354718e-02,8.266860223178141496e+02,1.154792499999999927e+04,1.324699840000000000e+08
3.421209551821562805e-02,9.722854863445295450e+02,1.113642699999999968e+04,8.487552800000000000e+07
3.697200587483261136e-02,8.327512455187674050e+02,9.870473599999999351e+03,9.124252000000000000e+07
4.984469956718749761e-02,1.156122684284743855e+03,1.005352599999999984e+04,4.832662800000000000e+07
1.610885909108607933e-02,1.038108221122125997e+03,2.721380299999999988e+04,1.710861280000000000e+08
3.714851943336557744e-02,1.103185148031559947e+03,1.136409100000000035e+04,6.880925600000000000e+07
2.713447718205730386e-02,1.052957786974410055e+03,1.375230199999999968e+04,9.951044800000000000e+07
1.733762398112749514e-02,1.098390108234672880e+03,2.662003700000000026e+04,1.505252480000000000e+08
1.565370823216447396e-02,8.047883519242160446e+02,1.681345300000000134e+04,2.255586240000000000e+08
1.506042356755123157e-02,1.050740774213080840e+03,2.972256999999999971e+04,1.802413760000000000e+08
2.121850533034804961e-02,1.168425390683230489e+03,2.105638899999999921e+04,1.152639680000000000e+08
2.658325509107868634e-02,9.535870828914097501e+02,1.292225300000000061e+04,1.118741440000000000e+08
1.240843436791486294e-02,9.269604898709790177e+02,3.124681799999999930e+04,2.484798560000000000e+08
1.597639137878566901e-02,1.126406493537291681e+03,2.995353299999999945e+04,1.588368640000000000e+08
1.840744981945525299e-02,1.006432050186206880e+03,2.114234200000000055e+04,1.542608960000000000e+08
2.298282771348322470e-02,1.107741634058302225e+03,1.734563300000000163e+04,1.118142560000000000e+08
3.611312418824767084e-02,1.027051321260871418e+03,1.114329000000000087e+04,7.599383200000000000e+07
4.007980325920437042e-02,1.002738117975510704e+03,1.046720800000000054e+04,6.978623200000000000e+07
3.044187647224907284e-02,1.009178529955775275e+03,1.221522600000000057e+04,9.230344000000000000e+07
4.049640345846274719e-02,9.459151220923339451e+02,1.016668100000000049e+04,7.321443200000000000e+07
3.355996064101882809e-02,9.922751428118061767e+02,1.137223400000000038e+04,8.470291200000000000e+07
2.925386333354831198e-02,1.166774261557574164e+03,1.385221500000000015e+04,8.294412800000000000e+07
2.087180651557548478e-02,1.153463232368672834e+03,2.118575600000000122e+04,1.184526080000000000e+08
1.928101486969646672e-02,9.252797848364191395e+02,1.702500000000000000e+04,1.597451680000000000e+08
1.417637424159148146e-02,1.171441718185348464e+03,3.488445700000000215e+04,1.722657760000000000e+08
2.684912713933693129e-02,8.151788355500772241e+02,1.121782200000000012e+04,1.298075520000000000e+08
1.169136883758255599e-02,1.033137535690693085e+03,3.731020300000000134e+04,2.366637120000000000e+08
1.120358669581821356e-02,8.580089142061124221e+02,3.068982200000000012e+04,2.966992640000000000e+08
1.967918469957456035e-02,1.003545500157107995e+03,1.896123199999999997e+04,1.442657600000000000e+08
2.568459292702031382e-02,1.142092984468690247e+03,1.546543900000000031e+04,9.690828800000000000e+07
4.554576552548474794e-02,9.072241166853692675e+02,9.435276400000000649e+03,6.763995200000000000e+07
4.295876827287519600e-02,9.622089194206960201e+02,9.989097700000000259e+03,6.765720800000000000e+07
4.115551437342141600e-02,9.393163125790271124e+02,1.005832200000000012e+04,7.245747200000000000e+07
1.201138341378686115e-02,9.811413130339772124e+02,3.458041000000000349e+04,2.428121600000000000e+08
1.447163019953713256e-02,1.172674619940612502e+03,3.425179299999999785e+04,1.684028480000000000e+08
3.989986227123508422e-02,9.886135282403238307e+02,1.042735499999999956e+04,7.113779200000000000e+07
4.607962749367403021e-02,9.107062570229202265e+02,9.401054700000000594e+03,6.642961600000000000e+07
3.793430927583091306e-02,8.652092472583169638e+02,9.992791999999999462e+03,8.572935200000000000e+07
3.305719121478172678e-02,8.350795070621163632e+02,1.034730600000000049e+04,1.020929760000000000e+08
3.885622894607626554e-02,1.010637807429299073e+03,1.064853499999999985e+04,7.145172000000000000e+07
1.692938770750678640e-02,8.239683229676759311e+02,1.614890600000000086e+04,2.047246720000000000e+08
4.403514090486607135e-02,8.289024971845724394e+02,9.101683600000000297e+03,7.660518400000000000e+07
3.054244937712117386e-02,8.394685651475338091e+02,1.075120499999999993e+04,1.105072080000000000e+08
3.535579823185379389e-02,9.207696204158316959e+02,1.062396399999999994e+04,8.642332000000000000e+07
3.927556020621186805e-02,8.711548572921640243e+02,9.873594699999999648e+03,8.200511200000000000e+07
1.393948009016577477e-02,1.187451024212490665e+03,3.594643000000000029e+04,1.736496480000000000e+08
2.516894370535243189e-02,9.626166130762178454e+02,1.355492000000000007e+04,1.171162880000000000e+08
2.728667146950161659e-02,8.695615180475635952e+02,1.168159300000000076e+04,1.193892640000000000e+08
1.626211381629214317e-02,1.140175104560748650e+03,2.970346299999999974e+04,1.539976480000000000e+08
3.167372748696934553e-02,1.128629249545093899e+03,1.280163299999999981e+04,7.906769600000000000e+07
3.644917291316793206e-02,8.009037045521863547e+02,9.673161099999999351e+03,9.648086400000000000e+07
4.563245657891490392e-02,8.158835364434014537e+02,8.891183600000000297e+03,7.497670400000000000e+07
2.189088140594724202e-02,1.000026689405349316e+03,1.629319900000000052e+04,1.301131920000000000e+08
4.076616224998400734e-02,1.066717444166704354e+03,1.065663999999999942e+04,6.444891200000000000e+07
4.918777441256436816e-02,1.112237180174693094e+03,9.977851599999999962e+03,5.087568800000000000e+07
3.275620465604799081e-02,1.086664332178243967e+03,1.215526399999999921e+04,7.927742400000000000e+07
2.284537155349634571e-02,9.975598181317353692e+02,1.534520700000000033e+04,1.251504800000000000e+08
3.579710902913330051e-02,1.012677838563090859e+03,1.111414799999999923e+04,7.770576000000000000e+07
3.914944953843665920e-02,8.983632606262270883e+02,1.006093800000000010e+04,7.997296000000000000e+07
2.777448353615809273e-02,1.084581452890771743e+03,1.377186800000000039e+04,9.410724000000000000e+07
3.213748680233412258e-02,8.561306484218453079e+02,1.064381300000000010e+04,1.027926000000000000e+08
3.511532354645142268e-02,1.005388811613827102e+03,1.118637000000000080e+04,7.993342400000000000e+07
1.523244855221233228e-02,1.079038942355123709e+03,3.034318000000000029e+04,1.744535840000000000e+08
4.279051477580615021e-02,9.688090794942462480e+02,1.003978600000000006e+04,6.749708000000000000e+07
4.304110240611123961e-02,1.192160397468240262e+03,1.083545700000000033e+04,5.464596800000000000e+07
4.532238507427382296e-02,1.036872327289142277e+03,1.007757699999999932e+04,5.946390400000000000e+07
4.958839668089751185e-02,1.035000135278008656e+03,9.653207000000000335e+03,5.418606000000000000e+07
3.662458588647756613e-02,1.184124640499610450e+03,1.180586199999999917e+04,6.502636800000000000e+07
4.024452262025048077e-02,8.995859367995853972e+02,9.955502899999999499e+03,7.753452800000000000e+07
3.092354368074203691e-02,8.258976579054692593e+02,1.057939400000000023e+04,1.107460800000000000e+08
3.530227216818257463e-02,1.112590239096367895e+03,1.172051200000000063e+04,7.178905600000000000e+07
4.248764552519657123e-02,1.018432058148063788e+03,1.027474099999999999e+04,6.473296400000000000e+07
4.409551919733363523e-02,1.102374333883038616e+03,1.041716500000000087e+04,5.755801200000000000e+07
4.729052250311874261e-02,9.091255129699484314e+02,9.282403299999999945e+03,6.481154800000000000e+07
4.452767918748948284e-02,9.739394853392361711e+02,9.892340799999999945e+03,6.448248000000000000e+07
4.106441575183120141e-02,9.484151370855041705e+02,1.011268599999999969e+04,7.195392800000000000e+07
3.754746764866793290e-02,1.065397682522331706e+03,1.111347099999999955e+04,7.046780800000000000e+07
2.464855102451574478e-02,9.755274595669070550e+02,1.395173600000000079e+04,1.184381120000000000e+08
2.047062595777296434e-02,1.090359452154165183e+03,2.018357200000000012e+04,1.277232560000000000e+08
1.546487448129179806e-02,1.044886880284333529e+03,2.869516600000000108e+04,1.765664320000000000e+08
2.399463518647709445e-02,1.175138722297809636e+03,1.746761100000000079e+04,1.010087120000000000e+08
2.364707273936502568e-02,8.418150263122242905e+02,1.248712299999999959e+04,1.430345280000000000e+08
1.758456876784677408e-02,8.766260788836258371e+02,1.736821700000000055e+04,1.847976000000000000e+08
1.864170883806939849e-02,9.989077934161412031e+02,2.052691800000000148e+04,1.536459840000000000e+08
4.952080826207538172e-02,8.735553137957519994e+02,8.927945299999999406e+03,6.426451600000000000e+07
1.148580399624295895e-02,1.099871713680257244e+03,4.002023000000000320e+04,2.263045440000000000e+08
3.121362700498908627e-02,1.179169477163787633e+03,1.327911000000000058e+04,7.697747200000000000e+07
3.973629721133797865e-02,8.885448745072707197e+02,9.944251000000000204e+03,7.951421600000000000e+07
4.875105567453733024e-02,1.163969076205364217e+03,1.016382999999999993e+04,4.902742000000000000e+07
4.459943566556927308e-02,1.161600815855635119e+03,1.055628900000000067e+04,5.395769600000000000e+07
1.310013854174356396e-02,1.055093828816960695e+03,3.438578899999999703e+04,2.070490080000000000e+08
1.824668251713357225e-02,1.193924775572190356e+03,2.729952500000000146e+04,1.316101440000000000e+08
2.168983651627733739e-02,1.198054688461232672e+03,2.094277100000000064e+04,1.097691280000000000e+08
4.425550070187665719e-02,1.145567868584320422e+03,1.053926599999999962e+04,5.509500000000000000e+07
3.467596745950771164e-02,8.465741749118471944e+02,1.023809100000000035e+04,9.588344800000000000e+07
2.907698630258928607e-02,9.230235506944162580e+02,1.176634399999999914e+04,1.054675600000000000e+08
2.442647306694994969e-02,1.011599236471848144e+03,1.451489799999999923e+04,1.152076400000000000e+08
2.487701755342284354e-02,9.574796276505937840e+02,1.360231300000000010e+04,1.192912720000000000e+08
4.862095510705483764e-02,1.109690284445500765e+03,1.002424500000000080e+04,5.162676800000000000e+07
4.156056509882827960e-02,8.122482658869832903e+02,9.201282199999999648e+03,8.289674400000000000e+07
1.767041325309836458e-02,1.118720306535130021e+03,2.642022499999999854e+04,1.443585280000000000e+08
3.405671484126557291e-02,1.073807653198085973e+03,1.175011700000000019e+04,7.708476000000000000e+07
4.196201633292055005e-02,1.116604063701813402e+03,1.070287700000000041e+04,5.974739200000000000e+07
3.186487074317847362e-02,1.158876995835367325e+03,1.293785299999999916e+04,7.653422400000000000e+07
3.832843147009181578e-02,1.083978761981334856e+03,1.107886199999999917e+04,6.774153600000000000e+07
4.979373165448911648e-02,8.178148357075534705e+02,8.615054700000000594e+03,6.821237600000000000e+07
4.825688702111700923e-02,1.088719634690773319e+03,9.984223599999999351e+03,5.296154000000000000e+07
4.737187959713192592e-02,8.818889573959977497e+02,9.128803700000000390e+03,6.664018400000000000e+07
1.032877741107608195e-02,1.070398924656126383e+03,4.283461299999999756e+04,2.595354720000000000e+08
2.833935870863176637e-02,8.529202958565574590e+02,1.130651000000000022e+04,1.173596080000000000e+08
1.804347722101769247e-02,1.030930552801796921e+03,2.278691400000000067e+04,1.539310240000000000e+08
2.856320546508465952e-02,8.039091462582332497e+02,1.074201699999999983e+04,1.231245280000000000e+08
4.891148235868603145e-02,1.072599106218417546e+03,9.872191399999999703e+03,5.305798000000000000e+07
4.156650895953388491e-02,1.181608080823044020e+03,1.098921800000000076e+04,5.703787600000000000e+07
3.678896300470178848e-02,1.041102997922369923e+03,1.110294499999999971e+04,7.350352000000000000e+07
1.336490917352170169e-02,8.020164009765995843e+02,2.063420300000000134e+04,2.652302720000000000e+08
1.271526170524851437e-02,9.664037892762144111e+02,3.219567399999999907e+04,2.329681440000000000e+08
3.601277423895012791e-02,9.604836077915038004e+02,1.077003000000000065e+04,8.150435200000000000e+07
4.771831398431731347e-02,1.159662153826757276e+03,1.024839500000000044e+04,5.038501600000000000e+07
3.778801441688829643e-02,1.119679804457060072e+03,1.132714899999999943e+04,6.647109200000000000e+07
1.949388203527306282e-02,9.041228762796257570e+02,1.615398899999999958e+04,1.617268640000000000e+08
1.787566360871836041e-02,9.301782981068313347e+02,1.912464600000000064e+04,1.714343040000000000e+08
4.664890055002923058e-02,9.013074913691318670e+02,9.300806599999999889e+03,6.641147200000000000e+07
3.745066481044972279e-02,1.133600909276463881e+03,1.143455299999999988e+04,6.619739200000000000e+07
1.285781490483572237e-02,9.717209254854631126e+02,3.194484999999999854e+04,2.279647840000000000e+08
4.645267413658751843e-02,9.162951803525295418e+02,9.390768599999999424e+03,6.547505200000000000e+07
3.850793274122962795e-02,1.100364677693528392e+03,1.112218599999999969e+04,6.640105600000000000e+07
2.975088825127217979e-02,8.759587359529829200e+02,1.121923199999999997e+04,1.084179440000000000e+08
1.643929751250759047e-02,8.213391504803536236e+02,1.667222899999999936e+04,2.117529600000000000e+08
4.626475277303648131e-02,1.108983366632065099e+03,1.022896600000000035e+04,5.436227600000000000e+07
4.693180096670723778e-02,8.828689499493777930e+02,9.176609399999999368e+03,6.730692800000000000e+07
1.265363875308967920e-02,1.174817067986433130e+03,3.867037500000000000e+04,1.920146240000000000e+08
1.706000020005590118e-02,1.121568189583576441e+03,2.767491999999999825e+04,1.490720000000000000e+08
2.131038181052534106e-02,1.060072949055063191e+03,1.821666999999999825e+04,1.263128960000000000e+08
4.578394346963468586e-02,1.031604829963129077e+03,1.001294000000000051e+04,5.907008800000000000e+07
2.654038547138064946e-02,8.489385649706484855e+02,1.164918800000000010e+04,1.260874800000000000e+08
1.855660588985888135e-02,9.944249156301540324e+02,2.032989099999999962e+04,1.544116000000000000e+08
2.503227863184174368e-02,9.874964623069598701e+02,1.391070800000000054e+04,1.152197040000000000e+08
1.487953556525122359e-02,1.190229177692855956e+03,3.374616000000000349e+04,1.615434400000000000e+08
1.010477517039453689e-02,9.493660687270430572e+02,3.870566000000000349e+04,2.977748800000000000e+08
2.815823063429249984e-02,8.658711937738853521e+02,1.144988099999999940e+04,1.160292080000000000e+08
2.941779156919717420e-02,9.644524744287436988e+02,1.208262800000000061e+04,9.995446400000000000e+07
3.226662036405156947e-02,9.133603093563529001e+02,1.105242200000000048e+04,9.579972800000000000e+07
3.450658619612215899e-02,8.067170063429198308e+02,9.967370100000000093e+03,1.012073680000000000e+08
1.217286635548968377e-02,1.039567675572355711e+03,3.619326600000000326e+04,2.254784800000000000e+08
2.749540899053692922e-02,1.170037867119410066e+03,1.466287299999999959e+04,8.828119200000000000e+07
3.150660081329580836e-02,9.910402145725489618e+02,1.176810299999999916e+04,9.060471200000000000e+07
1.027933928656129571e-02,9.891756027169024037e+02,3.982823799999999756e+04,2.804282560000000000e+08
3.897608832905976456e-02,1.132147292742770333e+03,1.118622099999999955e+04,6.367425200000000000e+07
3.004439387584514898e-02,1.016464125717305137e+03,1.241043499999999949e+04,9.292450400000000000e+07
2.333707682510810510e-02,1.157773221498198609e+03,1.787608399999999892e+04,1.056165760000000000e+08
4.089487813927773774e-02,9.386033781984925781e+02,1.008932500000000073e+04,7.300932000000000000e+07
1.086517058025365280e-02,8.359998801105944040e+02,3.009649000000000160e+04,3.126726080000000000e+08
2.615490847792782680e-02,8.608802022143190698e+02,1.186424699999999939e+04,1.257947840000000000e+08
3.102011904592975877e-02,9.326859681143703256e+02,1.145180099999999948e+04,9.779668800000000000e+07
3.062733065390575715e-02,1.047611774650255938e+03,1.251075000000000000e+04,8.829113600000000000e+07
3.371313873048274040e-02,1.185402498504398409e+03,1.256908899999999994e+04,7.075012000000000000e+07
4.224561215783709939e-02,1.122031145506859957e+03,1.069642799999999988e+04,5.918890400000000000e+07
3.322781604774649455e-02,1.130075940204543031e+03,1.234942499999999927e+04,7.532892800000000000e+07
3.946584727092048578e-02,9.961016145362324323e+02,1.050441599999999926e+04,7.138180000000000000e+07
2.222361338412872506e-02,1.058809393701721774e+03,1.722747899999999936e+04,1.212328160000000000e+08
3.557075876109389023e-02,8.848764984206534336e+02,1.037532699999999932e+04,8.939866400000000000e+07
2.429994896297596810e-02,1.188090728789755076e+03,1.738583599999999933e+04,9.865396800000000000e+07
3.023869054598642137e-02,1.076916671742740846e+03,1.288092100000000028e+04,8.709401600000000000e+07
2.594001101820557487e-02,1.056642990832385976e+03,1.429771399999999994e+04,1.038273680000000000e+08
2.542173482295899747e-02,1.092230816318779262e+03,1.501033100000000013e+04,1.025386400000000000e+08
4.786004693459821463e-02,1.028710735512195015e+03,9.799194299999999203e+03,5.652916000000000000e+07
1.381143208005268866e-02,1.137317447805497977e+03,3.500168000000000029e+04,1.825183200000000000e+08
4.836320379563532196e-02,1.180448174305207885e+03,1.023954700000000048e+04,4.878357200000000000e+07
3.263864245990247964e-02,8.931074900813923705e+02,1.084520299999999952e+04,9.700662400000000000e+07
1.173214896642607759e-02,1.094938934817861082e+03,3.929490200000000186e+04,2.234460960000000000e+08
3.802554058567326339e-02,1.138183548635681291e+03,1.137104999999999927e+04,6.506744400000000000e+07
2.072148982025803429e-02,8.811268726937400970e+02,1.446397899999999936e+04,1.561907040000000000e+08
1.108253888929587941e-02,1.135087977702083208e+03,4.223485500000000320e+04,2.273075200000000000e+08
2.751207153094119978e-02,1.126833844295558947e+03,1.425639500000000044e+04,9.163072000000000000e+07
3.872880037585762353e-02,9.364382447133652931e+02,1.030480999999999949e+04,7.756296800000000000e+07
4.375960638252308216e-02,8.640246930573199506e+02,9.342950199999999313e+03,7.386544800000000000e+07
1.463853200176444720e-02,1.199779056110267902e+03,3.462185500000000320e+04,1.635188960000000000e+08
4.686803646360677283e-02,1.024565881856166470e+03,9.878644500000000335e+03,5.801539200000000000e+07
1.426058286766350436e-02,1.105588715189595860e+03,3.304557800000000134e+04,1.809986240000000000e+08
2.991621562846514398e-02,9.855538463848108677e+02,1.215004999999999927e+04,9.606348800000000000e+07
1.737378889692691233e-02,8.966936779490526988e+02,1.845614600000000064e+04,1.828135840000000000e+08
4.704478951620849614e-02,9.286902062801378861e+02,9.412692399999999907e+03,6.384491200000000000e+07
3.472945771749458982e-02,1.075536759127291134e+03,1.164448400000000038e+04,7.557112000000000000e+07
4.203269365349129871e-02,1.192741734746821066e+03,1.097197600000000057e+04,5.595410400000000000e+07
3.201324614624406761e-02,9.357731679708438151e+02,1.128688899999999921e+04,9.435931200000000000e+07
2.883951876253094265e-02,9.436925954577727680e+02,1.205613999999999942e+04,1.042356720000000000e+08
